Tweet_clean,HS,Abusive,HS_Weak,HS_Moderate,HS_Strong,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
pengguna beda negara beda definisi definisi pengguna pemulung tenaga kerja indonesia tenaga kerja wanita pengemis miskin makan sehari income rupiah pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna,0,0,0,0,0,0,0,0,0,0,0,0
asing membenci bising adakah hubungan rumit dibanding bersahabat hening,0,0,0,0,0,0,0,0,0,0,0,0
laskar liar penjahat kelompok jawara mengambil tanah tanah milik tuan tionghoa laskar hitam,0,0,0,0,0,0,0,0,0,0,0,0
psi mesra diktator jokowi peduli kejahatan menimpa munir,1,0,0,1,0,0,1,0,0,0,0,1
pengguna pengguna pengguna alamat kerjaku kasih biar kubuktikan lgbt aka banci kaleng,1,1,1,0,0,1,0,0,0,0,1,0
pengguna pengguna rezim bubar kandangkan ganti komisi pemberantasan korupsi pro rezim,0,0,0,0,0,0,0,0,0,0,0,0
pengguna kembang bangkai,0,0,0,0,0,0,0,0,0,0,0,0
pengguna coba gubernur kafir teriak nih demo haha,1,0,1,0,0,1,0,1,0,0,0,0
pengguna bocah geblek penjara tempatnya,1,1,1,0,0,1,0,0,0,0,0,1
pengguna xc oh crow gadis asing kenal,0,0,0,0,0,0,0,0,0,0,0,0
intinya lawan intinya lekno matamu bajingan kuwe iya bajingan podo rak kebanyakan alibi intinya podo,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna bubarkan dewan perwakilan rakyat stop korupsinya,1,0,0,0,1,0,1,0,0,0,0,1
pengguna diketeki onta bang sombong,1,1,1,0,0,1,0,0,0,0,0,1
pengguna pendunguan islam dirimu mendalam kitab tuhan isi alquran ocehan muhammad,1,1,0,1,0,0,1,1,0,0,0,0
pengguna pengguna pengguna ya dihentikan anti asing politik sara merusak kerukunan manusia,0,0,0,0,0,0,0,0,0,0,0,0
memperhatikan chef barat menilai salah ayam rendang terpikir tersalah menilai seni catan sastra film hasil seni budaya sebelah kaca mata cita,0,0,0,0,0,0,0,0,0,0,0,0
joss iya,0,0,0,0,0,0,0,0,0,0,0,0
yerusalem orang orang diajarkan indahnya keragaman toleransi wajah kota suci agama islam kristen yahudi toleran,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna tiada paksaan islam kafir murtad monggo budaya lokal islam sempurna berproses islam menghormati,0,0,0,0,0,0,0,0,0,0,0,0
freeport perusahaan asing menandatangani kontrak rezim jakarta aktor ekonomi politik utama indonesia,0,0,0,0,0,0,0,0,0,0,0,0
menteri negeri puji prestasi gubernur made memangku pastikan,0,0,0,0,0,0,0,0,0,0,0,0
aduh po eh pas barang cacat mending refund rugi ratusan reben,0,0,0,0,0,0,0,0,0,0,0,0
mendasar pengguna kitab suci fiksi fakta oposisi bertopeng agama kitab suci fiksi alias kumpulan cerita fiktif umat cerdas amp beriman kitab suci fakta kebenaran merujuk ayat al qur an,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna islam nusantara is slamet nusantara simbiosis islam jawa anti arab anti alquran anti nabi ajaran dalil pembawa risalah kitabnya ajaran pembawa ideologi,0,0,0,0,0,0,0,0,0,0,0,0
pengguna gue baca bodoh,1,1,1,0,0,1,0,0,0,0,0,1
referensi komisi pemberantasan korupsi dipertimbangkan pilihan kepala daerah diubah sistemnya risiko cari risiko minimal masyarakat benardpt maju sejahtera permintaan diakomodir anggota tim bupati rita uang kontraktor,0,0,0,0,0,0,0,0,0,0,0,0
yuk acara launching kajian ekonomi syariat pengguna jakarta jumat april ba jumatan tema berinvestasi pasar modal syariat halal haram narasumber ustad mahbub afi ram,0,0,0,0,0,0,0,0,0,0,0,0
pengguna ribu slot pemain asing asia asean nama raphael maitimo menonjok lali penyerang buang pinjamkan beli lokal asing argentina,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna twit gue kampret uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
pengguna takutnya bajingan minoritas cina negeri mayoritas islam berulang ulang melecehkan ulam xe xa,0,1,0,0,0,0,0,0,0,0,0,0
pengguna lihat umar umar ahok amp busuk selantang menghina agama,1,1,1,0,0,1,0,1,0,0,0,0
sukanya pergaduhan agama disebabkan politik racist negeri nih,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna ayo adik gue sarap,0,1,0,0,0,0,0,0,0,0,0,0
goreng amp kopi prabowo amp jokowi pemilihan presiden pas presiden pas kopinya pas jokowi,0,0,0,0,0,0,0,0,0,0,0,0
pengguna anak cebong kampret polos an cebong kampret tua xf xf xf xf xf xf xf xf xf xf xd xf xf xd xe xe,1,1,1,0,0,1,0,0,0,0,0,1
nama buni yani status terdakwa pelanggaran undang undang informasi transaksi elektronik diduga mendukung anies sandi,1,0,1,0,0,1,0,0,0,0,0,1
pengguna pengguna orang pacaran mantap nv vicuw oknumnya edan sok sweet malam romantis menyempil nd lihat mail sayang vicuw no walah benaran sayang ns sayang ya nih dinamakan cinta ns semoga bahagia,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna rencana itupun dikeroyok bank asing diklaim saking susahnya mencari prestasi kali ya xixixi,0,0,0,0,0,0,0,0,0,0,0,0
pendukung jokowi klaim dana pembangunan bandara kertajati anggaran pendapatan belanja daerah jabar pembangunan bandara kertajati menghimpun dana tergantung sepenuhnya kocek negara gubernur jabar tekadnya menteri perhubungan,0,0,0,0,0,0,0,0,0,0,0,0
urusan memilih pemimpin urusan mustahil ayat al qur an memerintahkan umat islam memilih pemimpin kriteria khusus umat mesti sadar posisi pemimpin memilih agama bangsa,0,0,0,0,0,0,0,0,0,0,0,0
pengguna wkkkkkk dasar cebong,0,1,0,0,0,0,0,0,0,0,0,0
pengguna bagus anjir lockscreen xe xd xa,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna berita google oh ya peraturan pemerintah mempermudah masuk tenaga kerja asing indonesia tenaga kerja asing bantah undang undang mendukung xf xf,1,0,1,0,0,1,0,0,0,0,0,1
pakdeku muslim anjing ribet nkl takut anjing anjing rumah beragamalah bersanad otakmu slewah uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
pengguna aduh aduh nenek tua jahat politik identitas hatimu buta coba pikir norak kampungan nek nek,1,1,1,0,0,1,0,0,0,0,0,1
pengguna spill nama restoran gue tinggal papua amp gue harga pangan mahal mbaknya goblok cacat,1,1,1,0,0,1,0,0,0,1,0,0
pengguna gajian mesti kontol,0,1,0,0,0,0,0,0,0,0,0,0
salah kabupaten jawa barat mendukung gubernur kang pengguna presiden wakil presiden ri keputusan ms partai keadilan sejahtera naungan partainya amp pilihan umat beliau taat sami waatona,0,0,0,0,0,0,0,0,0,0,0,0
pengguna iya eh dikupingku kayak asing wkwk,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna berbicara mengigau,1,0,1,0,0,1,0,0,0,0,0,1
idiot makanannya upil uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
mempertahankan peraturan presiden risikonya berat rezim ahok mukidi presiden dukungan investor rakyat sengsara menanggung ancaman naga hiiiii,1,0,1,0,0,1,0,0,0,0,0,1
pengguna malas banget berjodoh upil onta,1,1,1,0,0,1,0,0,0,0,0,1
pengguna habisnya mengomongnya lancar banget gituloh canggung tau menonton senam senyum kayak orang idiot,0,1,0,0,0,0,0,0,0,0,0,0
menjelang pilihan kepala daerah kota negara fenomena warga negara etnis negeri amp berusia berhak memilih pulang kota negara suara kep,0,0,0,0,0,0,0,0,0,0,0,0
bismillah semoga salah pilihan lo memilih gubernur kayak memilih calon pasangan hidup tau bibit bebet bobotnya mencari mencari benr terbukti,0,0,0,0,0,0,0,0,0,0,0,0
islam titik masyarakat sadar islam berbahaya pengguna titik,1,0,0,1,0,0,1,1,0,0,0,0
menungging mainkan memek sange banget coy,0,1,0,0,0,0,0,0,0,0,0,0
terima kasih presiden pengguna ide ide amp arahan proses pembangunan bandara kertajati bandara indonesia hasil kerja pemerintah pusat pemerintah daerah badan usaha milik negara amp sw,0,0,0,0,0,0,0,0,0,0,0,0
islam nusantara wacana islam arab partai komunis indonesia menumpang partai demokrasi indonesia perjuangan jokowi menang pemilihan presiden sadar sih dimanfaatkan pengguna sadar,1,0,0,1,0,0,1,1,1,0,0,0
pengguna partai komunis indonesia khilafah anti pancasila bubarkan tangkap dewan perwakilan rakyat dukung,1,0,0,0,1,0,1,0,0,0,0,1
pengguna pengguna uym dukung rezim hmmm,0,0,0,0,0,0,0,0,0,0,0,0
ditimbang tinta ulama darah syuhada beratlah tinta ulama darah syuhada hasan al bashri,0,0,0,0,0,0,0,0,0,0,0,0
pengguna kebijakan kebijakan perdagangan amanat presiden pengguna mesti ditunaikan perekonomian indonâ,0,0,0,0,0,0,0,0,0,0,0,0
sosok pemimpin sederhana ta dzim ulama gus ipul memikul sang guru peristirahatannya pengguna pengguna pengguna pengguna pengguna,0,0,0,0,0,0,0,0,0,0,0,0
melepaskan darinya tirmidzi sanad hasan syaikh al bani ulama suu xe sesat jahat menyuguhkan keburukan bentuk kebaikan membungkus kesesatan,0,0,0,0,0,0,0,0,0,0,0,0
alah bacot anjing antek anteknya sih pengguna pengguna side persetujuannya alah anjing,1,1,1,0,0,1,0,0,0,0,0,1
pengguna titit dipakai pipis,0,1,0,0,0,0,0,0,0,0,0,0
pengguna asing corak kayu coklat haha,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pokoknya pulangkan solo ceburkan habitat kolam butek,1,0,1,0,0,1,0,0,0,0,0,1
benak orang teriak bubarkan partai komunis indonesia lucu anak jatuh kesandung batu batunya disalahkan,1,0,1,0,0,1,0,0,0,0,0,1
pengguna kak ajarkan bicara orang asing ekstrover outgoing puhliiiis hehe xf xf xf xf xf xf,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna tunggu lepas kejadian bom surabaya polisi berha,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna pengguna gelar profesornya palsu lucunya dinikmati gelar profesornya eh tahunnya terbongkar dosenpun staf gilanya pengikutnya keburu cinta ilmu palsunya gendengnya,1,1,1,0,0,1,0,0,0,1,0,0
pengguna selamat berenang kolam cebong,1,1,1,0,0,1,0,0,0,0,0,1
pengguna pengguna pengguna mendengar orang televisi pengetahuan dasar ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna pengguna sahabat bangsat,1,1,1,0,0,1,0,0,0,0,0,1
tai ah pekerjaan disgraceful berbicara kayak bilang terserah gue habis gue tertanda kontrak menawari lowongan,0,1,0,0,0,0,0,0,0,0,0,0
salah pakai selipar rumah salahnya selipar bawa jalan selipar masuk jamban his,0,0,0,0,0,0,0,0,0,0,0,0
badan pengawas pemilihan kolaka tertinggi pelanggaran aparatur sipil negara pilihan kepala daerah,0,0,0,0,0,0,0,0,0,0,0,0
menikah sederhana ituâ ¹ï biar cepat halalâ ekonomi perbedaan pendapat kedewasaan menyikapi ¹ï,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna tes dna ketahuan keturunan tii partai komunis indonesia pemerintahan revolusioner republik indonesia partai keadilan sejahtera,0,0,0,0,0,0,0,0,0,0,0,0
menteri perdagangan cina menumpang cari makan hidup indonesia cari perkara pribumi usir negara kesatuan republik indonesia,1,0,0,0,1,1,0,0,1,0,0,0
pengguna pengguna pengguna bencong teriak bencong,1,1,1,0,0,1,0,0,0,0,1,0
konstitusional hak rakyat woiii plonga plongo kelakuan otoriter,1,1,1,0,0,1,0,0,0,0,0,1
pengguna berasa monyet,0,0,0,0,0,0,0,0,0,0,0,0
pengguna mimpi saleh allah mimpi buruk setan bukhari,0,0,0,0,0,0,0,0,0,0,0,0
pengguna avatarnya sarap kebanyakan main ojek,0,1,0,0,0,0,0,0,0,0,0,0
menekan laser penunjuknya slide berganti yaaaap hubungi ahlinya point point bicaralah pemimpin agama eksorsisme eksorsisme,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna umat islam dibutuhkan pas pemilihan diinjak ayo daftar hitam partai politik rezim anti islam,1,0,0,0,1,0,1,1,0,0,0,0
pengguna pengguna pengguna cebong adek cerdas,1,1,0,1,0,0,1,0,0,0,0,1
pengguna bagas homo kemarin lihat profil grindr,1,1,1,0,0,1,0,0,0,0,1,0
dimampuskan kunyuk penyembah lembu uniform resource locator,1,1,1,0,0,1,0,1,0,0,0,0
pengguna kamar glusar glusur buaya kasur xf xf xf xf,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna rayap memakan kayu peang kunyuk wkwk,0,1,0,0,0,0,0,0,0,0,0,0
pura budek xf xf nikah ruf prabowo bikin gaduh xe viva uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
pengguna auti auti autis ya banci autis seram lt,1,1,1,0,0,1,0,0,0,1,1,0
alumni partai keadilan sejahtera tim sukses anies sandi ramai ramai buang body mengenal asma dewi,1,0,1,0,0,1,0,0,0,0,0,1
liburan kampung halaman ekspektasi nongkrong teman jalan jalan main pantai realita ganti taplak meja ganti seprei ganti seng bocor ganti kepribadian,0,0,0,0,0,0,0,0,0,0,0,0
pengguna potret polisi rezim,0,0,0,0,0,0,0,0,0,0,0,0
pengguna ekonomi digital bidang perhatian kerajaan create peluang pekerjaan,0,0,0,0,0,0,0,0,0,0,0,0
habib sinting anonim dengarkan sakit jiwa uniform resource locator,1,1,1,0,0,1,0,0,0,1,0,0
pengguna pengguna mengeluarkan lagu kampret ya tunggu tanggal mainnya,0,1,0,0,0,0,0,0,0,0,0,0
menyambangi pimpinan muhammadiyah gresik ketua pengguna didoakan presiden,0,0,0,0,0,0,0,0,0,0,0,0
menganut agama buddha ajaran agama islam kristen hindu konghucu like her parents agama dunia buruk ajaran agama,0,0,0,0,0,0,0,0,0,0,0,0
pengguna eh xe xa memek gatal kak kayaknya habis digigit serangga bantu kasih salep menutupi memek pakai selimut,0,1,0,0,0,0,0,0,0,0,0,0
tertarik wawancara menyimak wawancara berakibat buruk kesehatan,0,0,0,0,0,0,0,0,0,0,0,0
nikmat gubernur dustakaaan,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna rezim orde dolar melambung rupiah harto lengser keprabon kondisi rezim berani jokowi lengser keprabon,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna pengguna pengguna katolik khusus dewan kepausan tugasnya meneliti memantau pergerakan aliran aksi spiritual umat dipimpin paus emeritus bene,0,0,0,0,0,0,0,0,0,0,0,0
pengguna mengurus mengurusi orang mulutnya nyinyir kayak banci lekong pengguna,1,1,1,0,0,1,0,0,0,0,1,0
pengguna pengguna pengguna pengguna baca mas beli pengguna menyama islam hindu beliau xe xctdk menilai islam kacamata hindu xe xd beliau menja,0,0,0,0,0,0,0,0,0,0,0,0
cowok berengsek amp pengecut cewek berharap,1,1,0,1,0,0,1,0,0,0,1,0
jujur era susilo bambang yudhoyono perbaikan tentara nasional indonesia otoriter,1,0,1,0,0,1,0,0,0,0,0,1
pengguna korupsi kartu tanda penduduk jaman susilo bambang yudhoyono tengku uniform resource locator,1,0,1,0,0,1,0,0,0,0,0,1
pengguna bangsat kelakuan teroris buddha keparat,1,1,0,1,0,0,1,1,0,0,0,0
pengguna pengguna melawan play station kalah lawan jokowi,1,0,1,0,0,1,0,0,0,0,0,1
closed agency membernya kenal biar asing,0,0,0,0,0,0,0,0,0,0,0,0
pengguna beliau pengguna mohon dibantu penjelasannya,0,0,0,0,0,0,0,0,0,0,0,0
kampungan udik payah kampungan udik payah,0,0,0,0,0,0,0,0,0,0,0,0
semoga pengguna memikirkan ketimpangan penghasilan rencana imporâ dosen gaji rupiah rupiah juta gaji dosen si kerja rupiah juta,0,0,0,0,0,0,0,0,0,0,0,0
pergi mampus,1,1,1,0,0,1,0,0,0,0,0,1
pengguna ketahuan busuknya sih pengguna maunya kesalahan orang kesalahan bubarkan panitia khusus angket komisi pemberantasan korupsi,1,0,0,0,1,0,1,0,0,0,0,1
cak gerry keben tolak hoaks dukung pilihan kepala daerah damai,0,0,0,0,0,0,0,0,0,0,0,0
save rohingya fuck kafir teroris buddha,1,1,0,1,0,0,1,1,0,0,0,0
pengguna kalem kontol,1,1,1,0,0,1,0,0,0,0,1,0
greg graffin album folk country tradisional berjudul millport namanya greg evolutionary biologist amp pentolan bad religion penggagas punk manifesto musik negaranya ganjil country kris,0,0,0,0,0,0,0,0,0,0,0,0
niat elegan puisi menampilkan kenorakan amp kedunguan bangga budaya indonesia menyerang agama kampungan uniform resource locator,1,1,1,0,0,1,0,0,0,0,0,1
cupu besok ujian minggunya iklan kegiatan berbaring kos xf xf xb,0,1,0,0,0,0,0,0,0,0,0,0
rokok bro gue merokok men ah banci merokok eh lihat banci merokok kali eh iya,1,1,1,0,0,1,0,0,0,0,1,0
pengguna pengguna merah muda titit titit warnanya coklat benyek,0,1,0,0,0,0,0,0,0,0,0,0
pengguna iya museum brawijaya banget tank depannya bawa bom takjil hem xf xf,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna mencerminkan partai bentukan anak begawan ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pilih nista agama teman koruptor korup,0,0,0,0,0,0,0,0,0,0,0,0
guntur romli nih,0,0,0,0,0,0,0,0,0,0,0,0
percaya komisi pemberantasan korupsi percaya susilo bambang yudhoyono demokrat demokrat korupsi uniform resource locator,1,0,0,1,0,0,1,0,0,0,0,1
pengguna pengguna pengguna buddha kafir teroris,1,1,0,1,0,0,1,1,0,0,0,0
salah jokowi ahok kafir kafir ateis URL,1,1,0,1,0,0,1,1,0,0,0,0
pengguna setan,1,1,1,0,0,1,0,0,0,0,0,1
pengguna sepupu pacaran pasangannya sekolah dasar kali ya pas cinta monyet gedenya kawin xe xa,0,0,0,0,0,0,0,0,0,0,0,0
mangsa utama burung elang harpy monyet,0,0,0,0,0,0,0,0,0,0,0,0
pengguna gerindra untungnya kepentingan golongan apak kabar undang undang md cepat diputuskan,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna berani gaji gue biar buzzer anonim forensik pintar mengambil buzzer gembel warung internet aki gagap teknologi wkwk,0,1,0,0,0,0,0,0,0,0,0,0
trans kursi ri kursi calon wakil presiden ramai diperebutkan melewati perbincangannya siasat berebut istana live mata najwa indonesia barat,0,0,0,0,0,0,0,0,0,0,0,0
cewek cakap bego laku sih ahok cina bau tai makan bubur encer ahok paham komunis menista islam kristen,1,1,1,0,0,1,0,1,1,0,0,0
tangkap ahok rakyat front pembela islam indonesia hancur ulama,1,0,0,0,1,1,0,0,0,0,0,1
negara kesatuan republik indonesia korea utara rezim jokowi blokir jokowi lengserkan jokowi,1,0,0,0,1,1,0,0,0,0,0,1
ranah agama party politik bersatu ranah politik bangsa berpecah terkesima,0,0,0,0,0,0,0,0,0,0,0,0
dirgahayu sahabat mitra koalisi sekutu pengguna berjuang indonesia sejahtera salam,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna keanyataannya presiden supel ramah diskriminasi ulama apalah,0,0,0,0,0,0,0,0,0,0,0,0
pengguna gue pulsanya raib gue sih indosat boros banget pulsa tib xe xa,0,0,0,0,0,0,0,0,0,0,0,0
agus harimurti yudhoyono kupon gratis martabak seumur hidup anak jokowi,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna pengguna pengguna pengguna humor ampas banget anjir wkwk xe xddd,0,1,0,0,0,0,0,0,0,0,0,0
pengguna kuasa orang tua anak sekelas kepolisian republik indonesia berani proses pedemo mati polisi menghina presiden adek ayem,1,0,1,0,0,1,0,0,0,0,0,1
super gubernur anies bertemu erdogan,0,0,0,0,0,0,0,0,0,0,0,0
pengguna jokowi nothing impossible real bukti negara kesatuan republik indonesia commando jokowi kekuatan zona world class sekian puluh tekanan asing cengkeraman mafia bajingan negara kesatuan republik indonesia berdiri kuat kokoh wonderful,0,0,0,0,0,0,0,0,0,0,0,0
pengguna baca gue tau loud bani kopar kafir kocak goblok nalarnya bejat,1,1,1,0,0,1,0,0,0,0,0,1
agama kebaikan toleransi lukman muslim paham toleransi menyembah allah subhanahu wa taala benci kafir,1,0,0,1,0,0,1,1,0,0,0,0
pengguna tebang pilih negara kesatuan republik indonesia tenang andai kafir negeri menjaga lisan tinggkahnya muslim islam,0,0,0,0,0,0,0,0,0,0,0,0
pengguna prabowo panik prabowo membabi buta erang elite politik goblok bermental maling xe xa,1,1,1,0,0,1,0,0,0,0,0,1
cinta buta biarkan memilih salah,0,0,0,0,0,0,0,0,0,0,0,0
insya allah kang pengguna do,0,0,0,0,0,0,0,0,0,0,0,0
pengguna tau kak noob,0,0,0,0,0,0,0,0,0,0,0,0
pengguna dibanding rezim lompatan beneran perbaiki utama hukum,0,0,0,0,0,0,0,0,0,0,0,0
gue baju gaji mesti demo berminggu presiden enak bikin peraturan presiden tenaga kerja asing pemutusan hubungan kerja menganggur tenaga asing enak ganti pres,1,0,1,0,0,1,0,0,0,0,0,1
pengguna pengguna pengguna nasib indonesia menderita dipimpin jokowi,1,0,1,0,0,1,0,0,0,0,0,1
partai komunis indonesia baju merah kena marah,0,0,0,0,0,0,0,0,0,0,0,0
pengembangan industri nasional diarahkan menindaklanjuti produktivitas daya saing pengembangan teknologi leonard tampubolon deputi bidang ekonomi badan perencanaan pembangunan nasional,0,0,0,0,0,0,0,0,0,0,0,0
menolak sweeping pekerja cina komunis antek komunis bro melegalkan membuka pintu masuk,1,0,0,1,0,0,1,0,1,0,0,0
mata najwa debat jakarta lucu banget ahok menyambung kena sekak mat isu agama dasar cina tolol haha,1,1,1,0,0,1,0,0,1,0,0,0
kayaknya kokinya belajar masak cc bu pengguna warga pesisir ikan bakar asap goreng pepes ditandem aneka sambal kerupuk bakso pempek masakan khas ikan daerah nusantara trust me delicious,0,0,0,0,0,0,0,0,0,0,0,0
pengguna main taplak meja,0,0,0,0,0,0,0,0,0,0,0,0
islam indah kristen kasih katolik lembut hindu cinta buddha damai rusak tali persaudaraan dewan masjid indonesia kepentingan pribadi,0,0,0,0,0,0,0,0,0,0,0,0
buku syekh yusuf ulama sufi pejuang abu hamid halaman harga minat,0,0,0,0,0,0,0,0,0,0,0,0
prediksi togel hongkong kamis maret nangka main mistik nangka jagaan shio monyet,0,0,0,0,0,0,0,0,0,0,0,0
pengguna cacat cacat cacat sih,1,1,1,0,0,1,0,0,0,0,0,1
manusia banget sabar banget menghadapi gue wkwk idiot garis keras suka mengambek kg kadang negative thinking kg suka dikacangi moody kadang mengambek bentar doang ribut bullyable bocah bocah ya,0,1,0,0,0,0,0,0,0,0,0,0
ritual hindu digelar india aceh menerapkan syariat islam keras,0,0,0,0,0,0,0,0,0,0,0,0
rumah ranah indah pendiam culun bakar,0,0,0,0,0,0,0,0,0,0,0,0
pengguna woiii kampret geli gue lihat belaga orang songong penci jidat ha,1,1,1,0,0,1,0,0,0,0,0,1
kepala kepolisian resor temanggung silaturahim tokoh masyarakat mewujudkan pilihan kepala daerah damai,0,0,0,0,0,0,0,0,0,0,0,0
gus rommy menceritakan asbab al wurud kalinya muncul isu partai komunis indonesia dialamatkan presiden jokowi pemilihan presiden jokowi dicalonkan wali kota solo kali gubernur jakarta,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pilih anis sandi pilih sih penista agama pemecah negara kesatuan republik indonesia,1,0,1,0,0,1,0,0,0,0,0,1
pengguna mar guyon anjir awm nek lihat twit ku risih iya biang cocot hehe,0,1,0,0,0,0,0,0,0,0,0,0
bolot menyambung uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
pengguna keluarga cebong kuadrat cewek jil sesat ls hoaks,1,1,1,0,0,1,0,1,0,0,0,0
tokoh pemuda tokoh masyarakat tokoh ulama bersinergi mengikuti mingguan desa,0,0,0,0,0,0,0,0,0,0,0,0
pengguna bubarkan partai komunis indonesia turunkan harga teriak angkatan,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna anjing hina merebut jabatan natural killer natural killer nuser nuser,1,1,1,0,0,1,0,0,0,0,0,1
